"","id_order","sku"
"4594",402073,"APP0660; APP1965"
"4595",402106,"ADN0038; STK0006; LIF0117"
"4596",402153,"LAC0181; LAC0192; SAN0150"
"4597",402158,"OWC0057-2; CRU0047; SEA0043"
"4598",402180,"IFX0036; NTE0056; PAC0647"
"4599",402184,"CRU0017-2; OWC0035-2"
"4600",402200,"IOT0012; IOT0001; PAC1393; APP1680"
"4601",402214,"AP20265; OTT0112; BEL0279; APP1988"
"4602",402238,"DRO0020; SEA0080"
"4603",402241,"SAM0080; OWC0018"
"4604",402333,"MOX0008; APP1660"
"4605",402393,"SEV0019; CRU0044; OWC0022; OWC0094; SEA0033"
"4606",402402,"IFX0049; SAM0067"
"4607",402404,"PAC2115; APP0656"
"4608",402411,"APP1913; LAC0211"
"4609",402422,"APP1763; APP1769"
"4610",402443,"APP2067; APP1916"
"4611",402491,"SPE0190; BEL0259"
"4612",402502,"APP1972; APP1966"
"4613",402508,"AP20258; APP1184"
"4614",402559,"BOS0043; BOS0044; OWC0176"
"4615",402604,"APP1652; APP1149; WOE0002"
"4616",402607,"MAT0002; OWC0220-2; APP2229; MAC0124"
"4617",402613,"APP1652; WDT0357; MAC0116"
"4618",402615,"TOS0016; LAC0200"
"4619",402621,"SEA0093; OWC0181-4"
"4620",402659,"APP1040; APP1041"
"4621",402694,"BEL0297; APP2071; BEZ0212; SAT0047; OWC0171"
"4622",402774,"APP2142; APP1215; APP2155"
"4623",402777,"SAM0063; OWC0211; OWC0035-2"
"4624",402779,"APP1210; STA0010; NTE0025-A; HGD0016; LGE0057; BEL0225-A"
"4625",402783,"CRU0047; OWC0035-2; NTE0057"
"4626",402805,"APP2082; APP0656"
"4627",402807,"IFX0021; SAM0068"
"4628",402813,"APP2066; APP1208"
"4629",402818,"LAC0206; APP1679"
"4630",402851,"APP2068; MIC0029"
"4631",402901,"PAC0017; CRU0045"
"4632",402905,"NTE0040; OTT0127"
"4633",402916,"APP2068; APP0660"
"4634",402917,"OWC0226; NDA0004; GRT0419; APP1208"
"4635",402919,"PAC1291; APP1427"
"4636",402953,"APP0692; MOX0013; MOX0009"
"4637",402955,"MIC0031; APP0660; TUC0336; APP1039"
"4638",402961,"MOX0008; WOE0003; OTT0137"
"4639",402982,"SSE0005; SSE0004"
"4640",403029,"SSE0006; SSE0004; SSE0005"
"4641",403036,"SSE0006; SSE0005; APP1683"
"4642",403072,"SSE0006; SSE0005"
"4643",403094,"PAC1591; APP0656"
"4644",403097,"APP1965; GRT0294"
"4645",403098,"APP1626; GRT0459"
"4646",403110,"EIZ0020; SAT0033"
"4647",403138,"APP1913; BEZ0212; SAT0048; TUC0318"
"4648",403148,"TUC0093; SAN0139; LAC0174"
"4649",403168,"BEL0183; MOX0012"
"4650",403187,"SEA0043; PAC0770"
"4651",403193,"IFX0030; IFX0009; IFX0073"
"4652",403213,"OWC0180; WDT0341"
"4653",403225,"OWC0001; SAM0067"
"4654",403228,"APP2092; ADN0040"
"4655",403240,"IFX0128; IFX0114; MUV0166"
"4656",403249,"SSE0005; GRT0459"
"4657",403256,"HOW0001; PHI0062; PHI0074"
"4658",403271,"APP2272; APP2068; APP0660; LOG0223; SAT0047; TRN0006; APP0657"
"4659",403297,"APP1627; GRT0456"
"4660",403328,"NTE0007; OWC0117"
"4661",403395,"SSE0006; APP1208; TUC0334"
"4662",403402,"BEL0280; SPE0200; WDT0345"
"4663",403403,"APP2480; APP1691"
"4664",403406,"DLL0021; WDT0379"
"4665",403422,"APP1964; GRT0294; MOX0008"
"4666",403441,"SSE0001; TUC0330"
"4667",403478,"TUC0333; APP1208"
"4668",403482,"LEX0028; SSE0005; SSE0004; TUC0333"
"4669",403487,"BEL0183; SSE0005; SSE0001; SSE0004; LEX0028"
"4670",403504,"STA0057; CRU0044"
"4671",403511,"APP2494; MOX0012"
"4672",403512,"IFX0146; IFX0073"
"4673",403535,"APP2113; APP1215; APP1679; APP0478; APP1803"
"4674",403541,"APP2472; APP1184; MUV0175"
"4675",403546,"LEX0027; SPE0200; WOE0001"
"4676",403581,"NTE0026; NTE0087; NTE0089; NTE0088"
"4677",403585,"APP1916; APP2494; XDO0030; GRT0439"
"4678",403623,"APP2472; GRT0460; GRT0424; OTT0132"
"4679",403671,"KAN0021; LAC0140"
"4680",403681,"SAN0178; LAC0226"
"4681",403694,"APP1208; MAT0002"
"4682",403697,"AP20125; AP20134"
"4683",403706,"PIE0034; NTE0004; IFX0087"
"4684",403716,"QNA0143; WDT0177"
"4685",403733,"LIF0090; WOE0001"
"4686",403736,"SYN0176; WDT0177"
"4687",403761,"TRA0004; TUC0330"
"4688",403780,"SAT0050; SPE0186; SAT0024"
"4689",403809,"OWC0022; SAM0068; CRU0026-2"
"4690",403831,"APP1627; APP1215"
"4691",403839,"XDO0029; ZAG0016; XDO0014; XDO0033"
"4692",403862,"BEL0183; APP2086"
"4693",403878,"WDT0177; QNA0146"
"4694",403889,"APP1965; APP1184"
"4695",403899,"OWC0035-2; CRU0044"
"4696",403920,"MOS0215; MAT0001"
"4697",403954,"STM0088; GRT0460; TUC0251"
"4698",403991,"PAC0748; NTE0007; OWC0094"
"4699",404042,"NOM0016; WOE0002"
"4700",404061,"APP1682; SAT0025"
"4701",404101,"APP1965; LIF0107"
"4702",404107,"LAC0192; SEA0093"
"4703",404121,"APP0692; APP0458"
"4704",404145,"APP1950; APP0657; APP1208"
"4705",404149,"KAN0021; NTE0026; APP0691; WDT0381; HOC0014"
"4706",404155,"APP1972; APP1014"
"4707",404216,"APP2183; APP0656"
"4708",404229,"APP2477; APP1184"
"4709",404230,"NTE0039; NTE0049"
"4710",404235,"SHE0036; BEL0279; APP1638"
"4711",404244,"WAC0186; WAC0224"
"4712",404279,"PHI0056; PHI0070; OWC0217"
"4713",404292,"WDT0134; SYN0143"
"4714",404321,"OWC0001; CRU0044"
"4715",404330,"APP1950; BEL0257"
"4716",404354,"CRU0045; MAC0116"
"4717",404359,"KEN0234; APP0432"
"4718",404395,"APP2472; APP1184"
"4719",404414,"BEL0227; OWC0138"
"4720",404418,"PUR0144; WOE0001"
"4721",404423,"APP1950; BEL0257"
"4722",404447,"APP1963; TPL0029"
"4723",404456,"APP1772; BEL0102; APP1965; APP1655; GRT0453; WOE0002; TUC0260"
"4724",404458,"APP1638; APP1184; APP1646"
"4725",404500,"APP1950; TPL0031"
"4726",404506,"AP20334; GRT0419"
"4727",404511,"OWC0035-2; SAM0069"
"4728",404513,"TUC0331; SAT0006"
"4729",404580,"APP1184; APP0979"
"4730",404589,"LGE0038; LGE0054; STA0010; BEL0219"
"4731",404612,"IFX0049; NTE0050"
"4732",404657,"OWC0007; SEA0101"
"4733",404683,"APP1950; IHE0017"
"4734",404688,"APP1950; APP0657"
"4735",404712,"SAT0024; SAT0050; SAT0013"
"4736",404719,"APP1964; AP20234"
"4737",404745,"APP1913; APP0337"
"4738",404772,"OWC0219; WAC0161"
"4739",404781,"APP1962; APP1184; MOX0008; MUV0036"
"4740",404810,"APP1979; TUC0269"
"4741",404817,"APP1972; APP2009"
"4742",404820,"APP1950; APP0657"
"4743",404897,"WDT0303; SAM0067; WDT0221; MAC0116; APP1184"
"4744",404950,"APP1950; APP0657"
"4745",404978,"CRU0045; MAC0116"
"4746",404999,"WDT0375; OWC0046"
"4747",405017,"KIN0137; LAC0206; APP0693"
"4748",405018,"NTE0007; CRU0045"
"4749",405020,"PAC0695; OWC0023; OWC0037-2"
"4750",405035,"WDT0377; APP1670"
"4751",405041,"GRT0386; HOC0003"
"4752",405043,"APP1643; APP1184; GRT0460; OTT0154"
"4753",405073,"APP2275; APP1039"
"4754",405101,"APP2505; BEL0283"
"4755",405185,"GRT0456; SHE0039"
"4756",405192,"ALL0017; ALL0015"
"4757",405208,"APP1950; APP1964"
"4758",405209,"ALL0011; ALL0002"
"4759",405216,"QNA0219; WDT0312; OWC0217; DLK0027"
"4760",405225,"LMP0018; APP0393; IFX0025; TUC0332"
"4761",405234,"APP2287; SAT0051"
"4762",405239,"JAB0031; KEN0235"
"4763",405241,"IFX0153; IFX0146"
"4764",405275,"OWC0040-2; PAC1493"
"4765",405280,"APP1965; SAN0128"
"4766",405291,"OWC0014; ALL0017; OWC0040-2"
"4767",405322,"APP0921; OWC0089-4"
"4768",405336,"LAC0174; LAC0175; BEZ0209; BEZ0206"
"4769",405337,"OWC0208; APP1913"
"4770",405340,"OWC0037-2; NTE0058"
"4771",405356,"APP2232; MAC0116"
"4772",405364,"OWC0094; NTE0007; SAM0067; OWC0007"
"4773",405373,"IFX0145; IFX0015"
"4774",405375,"APP1208; MBI0004; TUC0332"
"4775",405381,"APP2408; SAT0002; SPE0153"
"4776",405384,"SEA0047; PHI0070"
"4777",405407,"OWC0040-2; APP1679; PAC0385"
"4778",405424,"APP2491; APP2494"
"4779",405446,"TUC0303; IOT0001; SAT0034"
"4780",405448,"MAC0116; APP0895"
"4781",405450,"APP2495; APP1916; ELA0032; ZAG0016"
"4782",405458,"ALL0013; ALL0004"
"4783",405460,"OWC0208; OWC0219-2"
"4784",405473,"IFX0153; OWC0222"
"4785",405476,"OWC0036-2; PAC0695"
"4786",405478,"SHE0035; STK0006"
"4787",405496,"TRA0004; APP0394; IFX0049"
"4788",405497,"PAC2153; APP0337"
"4789",405500,"APP0066; WAC0026"
"4790",405510,"APP2472; MUJ0011"
"4791",405525,"APP2365; HTE0007; SAT0025"
"4792",405537,"OWC0153-2; SAN0105"
"4793",405541,"PUR0151; MUV0189"
"4794",405641,"PAC2136; APP0656"
"4795",405648,"AP20138; ALL0006"
"4796",405649,"LOG0101; MBI0004"
"4797",405653,"APP1950; BEL0257"
"4798",405697,"PHI0061; PHI0054; PHI0070; PHI0053"
"4799",405717,"ALL0008; ALL0004; APP0692"
"4800",405737,"APP1041; APP1914"
"4801",405763,"APP1020; BNQ0047"
"4802",405790,"AP20174; PIE0025"
"4803",405814,"APP2371; APP1624; BEL0283; TUC0303; SAT0047"
"4804",405825,"ALL0003; ALL0001"
"4805",405827,"APP2117; APP1215; APP2155; APP1112"
"4806",405845,"SEA0098; DRO0024"
"4807",405901,"APP0150; ALL0007"
"4808",405907,"GTE0100; APP1913; OWC0099"
"4809",405915,"LAC0206; CRU0044; OWC0040-2"
"4810",405916,"NTE0056; IFX0052"
"4811",405924,"APP2239; OWC0220-2"
"4812",405941,"MOX0012; GRT0403; LIF0096"
"4813",405948,"SYN0143; WDT0135; DLK0055"
"4814",405964,"APP2272; SAT0025"
"4815",405991,"SAT0023; KIN0117"
"4816",405995,"OWC0104; NTE0007; SAM0068"
"4817",406018,"PAC0616; NTE0058"
"4818",406023,"PHI0056; PHI0074"
"4819",406039,"OWC0222; IFX0023"
"4820",406040,"XDO0029; ZAG0016"
"4821",406067,"APP0692; APP0428"
"4822",406074,"APP2472; GRT0460; MUV0166"
"4823",406090,"TUC0200; SAT0002; APP1679"
"4824",406098,"GRT0441; KEU0003"
"4825",406150,"PUR0148; BEL0102; TUC0254"
"4826",406180,"PAC2122; APP1210"
"4827",406186,"AP20125; AP20341"
"4828",406212,"STA0036; APP1913"
"4829",406258,"SAM0068; OWC0035-2"
"4830",406260,"APP2066; APP0692; APP0428"
"4831",406274,"IFX0023; OWC0094"
"4832",406362,"APP2066; KAN0007"
"4833",406372,"ALL0009; MAT0003"
"4834",406425,"LGE0038; APP0656; APP1913; QNA0162; PAC1394; SHE0035"
"4835",406450,"TUC0302; STA0049; BEL0216"
"4836",406550,"SAT0025; SAT0023"
"4837",406567,"MAC0131; APP2080"
"4838",406598,"APP2149; APP2155; APP1215"
"4839",406601,"SPE0183; SPE0154; SAT0025; SAT0024; BEL0262"
"4840",406637,"KEU0001; IOT0013"
"4841",406660,"IAM0001; PHI0066; ELG0033"
"4842",406722,"BNQ0036; NTE0087"
"4843",406732,"LEX0028; LAC0225"
"4844",406737,"SAM0067; OWC0035-2"
"4845",406779,"APP1673; IFR0007"
"4846",406801,"APP0431; AP20150"
"4847",406814,"SPE0192; BEL0282"
"4848",406815,"STM0092; ALL0004"
"4849",406861,"QNA0214; WDT0135"
"4850",406875,"STK0001; NTE0066"
"4851",406910,"AP20317; OTT0143; OTT0142"
"4852",406924,"APP1657; GRT0460"
"4853",406926,"APP2495; APP1916"
"4854",406932,"OWC0001; CRU0045"
"4855",406951,"PHI0055; PHI0075"
"4856",406980,"APP0692; APP0979"
"4857",407014,"OWC0226; WDT0134"
"4858",407085,"APP0691; BEL0102"
"4859",407119,"SHE0039; STK0007"
"4860",407166,"LEX0028; APP1950"
"4861",407183,"BEL0213; SPE0185"
"4862",407184,"APP1208; SHE0035; WOE0002"
"4863",407212,"AP20258; AP20233; LMP0023"
"4864",407228,"APP2066; DLL0024"
"4865",407235,"LAC0206; LAC0165"
"4866",407244,"FCM0038-2; TOS0014"
"4867",407253,"WDT0177; PAC1972"
"4868",407281,"WDT0347; SPE0183"
"4869",407308,"PAC1525; PAC1394; ELG0033"
"4870",407310,"PAC1495; SEA0086"
"4871",407322,"OWC0036-2; SAM0067; OWC0001"
"4872",407341,"OWC0085-2; LMP0018"
"4873",407360,"GTE0069; SEA0104"
"4874",407376,"LMP0017; NTE0097"
"4875",407383,"CRU0044; OWC0068"
"4876",407402,"PAC2131; APP1913"
"4877",407403,"PHI0062; PHI0061"
"4878",407426,"OWC0035-2; OWC0007; SAM0067"
"4879",407449,"APP1960; OTT0136"
"4880",407460,"CRU0026-2; OWC0007"
"4881",407465,"APP0893; APP1459"
"4882",407471,"FCM0023; TRA0006; APP0394"
"4883",407489,"APP2478; APP2512"
"4884",407503,"LOG0101; LGE0031"
"4885",407515,"OWC0035; OWC0035-2; CRU0045; NTE0020"
"4886",407592,"NTE0056; PAC1526; IFX0052"
"4887",407644,"OWC0058; OWC0057; NTE0021"
"4888",407707,"BEL0208; PUR0150; MOP0080"
"4889",407761,"APP1208; MAT0001"
"4890",407791,"ALL0003; ALL0001; LOG0101"
"4891",407822,"GRT0426; GRT0423"
"4892",407830,"WDT0169; PAC0770"
"4893",407833,"WDT0135-A; SYN0121"
"4894",407850,"PAC1554; SAT0007"
"4895",407860,"BEL0202; PAC1389; APP0691"
"4896",407864,"HGD0006; WDT0311-A; WDT0135"
"4897",407870,"OWC0089-2; SNN0031"
"4898",407882,"THU0007; THU0013; LOG0218; WDT0301; WDT0231"
"4899",407934,"APP1964; MUV0036"
"4900",407953,"APP1929; LGE0032; SNN0033; KAN0007; WHO0002"
"4901",407987,"APP2368; APP1208"
"4902",407995,"APP0105; OWC0183"
"4903",407997,"LAC0165; LAC0184"
"4904",408031,"CRU0044; CRU0045"
"4905",408052,"EIZ0011; OWC0035; WDT0135"
"4906",408091,"APP1564; SPE0136"
"4907",408105,"WDT0134-A; WDT0134"
"4908",408129,"TUC0260; MOX0008; APP1964"
"4909",408136,"SEA0092; SYN0168"
"4910",408143,"CRU0044; CRU0047"
"4911",408221,"OWC0068; CRU0045"
"4912",408231,"PAC1367; APP2072; BEZ0207"
"4913",408234,"APP1635; GRT0456; APP1627"
"4914",408245,"SAN0184; TRA0029"
"4915",408246,"PAC0770; OWC0085-2"
"4916",408259,"NTE0095; APP0691"
"4917",408263,"CRU0045; AP20336"
"4918",408264,"SAT0048; APP1913; STA0050"
"4919",408268,"NTE0024; KAN0053; APP1208"
"4920",408286,"LAC0181; JYB0004"
"4921",408287,"STM0032; TUC0303"
"4922",408292,"GTE0028; LAC0227; SAN0105"
"4923",408299,"CRU0045; OWC0036-2"
"4924",408312,"APP2480; APP1184; GRT0456; BEL0282"
"4925",408330,"APP2067; TUC0331"
"4926",408346,"APP2343; GRT0453"
"4927",408383,"SAM0068; OWC0007; CRU0016-2"
"4928",408399,"WDT0351; SAT0047; SAT0048"
"4929",408400,"PIE0034; IFX0013"
"4930",408402,"STA0045; BEL0217"
"4931",408434,"OWC0094; SEA0043"
"4932",408468,"LAC0180; LAC0179"
"4933",408516,"NTE0007; CRU0045; OWC0235-2"
"4934",408536,"APP1762; APP1768"
"4935",408557,"LMP0020; APP0105; BOO0083"
"4936",408589,"SAM0068; NTE0058"
"4937",408607,"LGE0031; BEL0228"
"4938",408609,"SAT0004; SAT0015; SAT0037-A; SAT0034; MAT0001"
"4939",408638,"LAC0230; SAN0106"
"4940",408653,"CRU0044; WDT0357"
"4941",408660,"APP2142-A; DLL0008"
"4942",408683,"IFX0042; IFX0159"
"4943",408696,"CRU0025-2; OWC0007"
"4944",408716,"CRU0044; OWC0002; TRA0028; AP20078; MAT0003"
"4945",408757,"SAT0051; BEZ0210"
"4946",408807,"OWC0002; SEA0096"
"4947",408808,"AP20078; APP1208"
"4948",408826,"SEA0033; NTE0020"
"4949",408838,"DLL0006; LMP0018"
"4950",408877,"APP2471; APP2520"
"4951",408910,"PAC2125; STA0046"
"4952",408920,"PAC0748; OWC0037-2"
"4953",408936,"NTE0067; HTE0001; HTE0002"
"4954",408943,"CRU0017-2; PAC0765; APP0692"
"4955",408955,"APP2495; APP1772"
"4956",408956,"AP20232; SEV0020; CRU0044; OWC0040"
"4957",408985,"AP20091; XDO0018"
"4958",408989,"TPL0011; OWC0046"
"4959",408990,"OWC0210; OTR0039"
"4960",408993,"APP2440; MUV0176; WOE0001"
"4961",409035,"OWC0178; SEV0006"
"4962",409041,"ADN0048; PAC2473"
"4963",409093,"AP20124; PAC2119; APP0656"
"4964",409117,"CRU0044; OWC0046"
"4965",409118,"APP2368; STA0040"
"4966",409200,"OWC0039-2; SAM0068; MAC0116"
"4967",409203,"IOT0016; MOS0175; WHO0002; IFX0002"
"4968",409233,"OWC0009; NTE0095"
"4969",409292,"BOS0038; LAC0219"
"4970",409445,"APP0921; MUJ0010"
"4971",409457,"APP1913; APP2191; PAC2256"
"4972",409458,"IFX0042; LGE0054"
"4973",409470,"ZAG0023; MOX0013; WOE0001; MOX0008; SPE0180"
"4974",409482,"LAC0231; LAC0166"
"4975",409499,"PAC0616; CRU0026"
"4976",409542,"OWC0094; OWC0147; OWC0057-2"
"4977",409560,"APP1136; APP1135; BEL0247; SAT0038"
"4978",409562,"APP2495; APP1916; APP2256"
"4979",409565,"APP2058; APP0657"
"4980",409657,"MOX0012; REP0210"
"4981",409673,"GRT0386-A; ELA0026; SPE0132"
"4982",409721,"AP20315; SHE0036"
"4983",409741,"OWC0055; OWC0054; NTE0013"
"4984",409816,"OWC0209-A; WDT0368"
"4985",409853,"APP1169; APP1184; GRT0460; OTT0155"
"4986",409887,"APP2356; WDT0383"
"4987",409914,"LIF0096; WOE0001"
"4988",409921,"SAN0181; SAN0110; LOG0222"
"4989",409928,"BNQ0047; LAC0206"
"4990",409933,"PAC1941; GTE0096"
"4991",409973,"APP1658; GRT0460"
"4992",409976,"ALL0001; ALL0002; ALL0019; ALL0003; ALL0005"
"4993",409981,"PHI0053; ELA0014"
"4994",410007,"APP0691; SAN0128"
"4995",410009,"NTE0014; APP0697"
"4996",410020,"CRU0026; CRU0045"
"4997",410047,"KAN0029; BEL0222"
"4998",410103,"CRU0017-2; NTE0056"
"4999",410111,"BEL0202; APP0066"
"5000",410141,"SAT0005; SAN0142"
"5001",410154,"SAT0037-A; SAT0005"
"5002",410170,"SAT0048; SAT0005"
"5003",410202,"SAT0004; SAT0012; SAT0006"
"5004",410214,"APP1645; APP1184"
"5005",410216,"SAT0005; SAT0034"
"5006",410238,"SAT0048; SYN0157; LAC0226"
"5007",410248,"SAT0046; TRK0005-A; TRK0005"
"5008",410267,"SAT0007; GRT0460"
"5009",410272,"SAT0006; OWC0020"
"5010",410295,"MOX0012; SAT0020; BEL0277; STA0049"
"5011",410325,"APP1964; OTT0136; BEL0190; ELA0016"
"5012",410327,"SAT0046; APP0523"
"5013",410340,"APP1965; NTE0039"
"5014",410354,"LAC0175; APP1964"
"5015",410364,"LAC0197; LAC0220"
"5016",410372,"APP1972; APP2009"
"5017",410378,"SAT0027; APP0692; SAT0028"
"5018",410380,"TUC0304; TUC0271"
"5019",410396,"NTE0056; TRN0008"
"5020",410408,"WDT0135; DRO0020"
"5021",410409,"OWC0208; NTE0097; RAI0007"
"5022",410412,"APP2072; HTE0007"
"5023",410432,"APP0477; APP0478"
"5024",410433,"AP20334; APP1041"
"5025",410435,"SAT0032; SAT0030"
"5026",410459,"SSE0001; SSE0004"
"5027",410465,"OWC0007; OWC0039-2"
"5028",410469,"WOE0002; OTT0121"
"5029",410483,"LGE0038; APP2086; APP1210; OWC0097; APP1913"
"5030",410530,"SHE0040; APP1457"
"5031",410540,"TRA0036; TWS0053"
"5032",410542,"APP0404; WDT0301"
"5033",410558,"NTE0068; NTE0067; APP0979"
"5034",410595,"PAC1554; SAT0050"
"5035",410629,"LGE0038; SAT0048"
"5036",410632,"SAT0027; ELA0008"
"5037",410652,"APP2440; TUC0223"
"5038",410706,"OWC0121; NTE0007; IFX0010"
"5039",410710,"LAC0196; WDT0309"
"5040",410719,"IFX0030; IFX0067; IFX0068; IFX0072"
"5041",410734,"OWC0086-2; TUC0333"
"5042",410750,"SAT0028; SAT0030; SAT0017"
"5043",410768,"LGE0038; SAM0114"
"5044",410786,"APP1656; APP2142-A; APP1215"
"5045",410809,"OWC0036-2; OWC0035-2"
"5046",410816,"ZAG0016; BEL0264; BEL0282"
"5047",410824,"APP2185; STA0053"
"5048",410833,"SEV0035; CRU0045; CRU0015-2"
"5049",410835,"APP2440; APP1184"
"5050",410845,"WDT0301; APP1208; OWC0036-2"
"5051",410857,"OWC0235-2; NTE0078"
"5052",410858,"IFX0023; OWC0222"
"5053",410871,"APP2155; APP1215; APP2177; APP2135; APP1014"
"5054",410885,"KAN0011; SAT0027; APP0729"
"5055",410897,"APP1208; APP1459; PAC2129; CYB0004"
"5056",410927,"BEL0247; WOE0001"
"5057",410929,"ZAG0016; APP0692"
"5058",410947,"GRT0459; GRT0456"
"5059",410988,"SHE0033; APP2171"
"5060",411007,"APP2471; APP1184; APP2473"
"5061",411036,"GRT0294; APP1962"
"5062",411046,"APP1208; SAT0037; SAT0024; BEL0219"
"5063",411108,"AKI0008; OWC0033; NTE0019; STA0049"
"5064",411123,"BEL0183; XDO0011; XDO0031; ICA0077"
"5065",411138,"CRU0044; OWC0039-2"
"5066",411218,"BEL0240; GRT0190; XDO0033; APP0691; KAN0046; BEA0062; IOT0007; APP2502; BEL0194; IOT0019; ALL0016"
"5067",411261,"ALL0004; WOE0008"
"5068",411285,"ALL0009; ALL0016; APP0692; SAN0106"
"5069",411293,"APP0692; IOT0012"
"5070",411307,"APP2083; CRU0053; CRU0052"
"5071",411322,"APP0691; NTE0060; SEA0104; NTE0020; BEL0127"
"5072",411335,"NTE0004; PIE0022"
"5073",411345,"PAC0617; NTE0007"
"5074",411351,"MAT0001; APP1208; PLA0019; ALL0007"
"5075",411353,"APP2067; APP2059"
"5076",411361,"GOP0090; SAN0177"
"5077",411391,"SAN0129; KAN0046"
"5078",411393,"APP2086; APP1208; LGE0040"
"5079",411399,"LAC0199; LAC0220"
"5080",411423,"BEL0263; ALL0004"
"5081",411442,"OWC0130; OWC0001"
"5082",411465,"AP20318; MUJ0017"
"5083",411487,"BEL0127; ALL0004; DLK0086; KAN0046; KAN0011"
"5084",411518,"APP2440; APP1184"
"5085",411524,"ALL0001; ALL0005"
"5086",411530,"OWC0046; SAM0067"
"5087",411547,"APP0692; GRT0460"
"5088",411555,"APP0468; THU0013"
"5089",411618,"APP0692; APP0921"
"5090",411619,"APP0692; IKM0050; GRT0460"
"5091",411646,"APP2067; TUC0331"
"5092",411711,"APP2473; APP1184"
"5093",411712,"WAC0165; APP1679; GRT0460"
"5094",411744,"APP2498; APP2491"
"5095",411770,"APP1916; APP1188"
"5096",411772,"SAN0170; APP1916"
"5097",411783,"APP2102; APP2496"
"5098",411857,"PIE0025; IFX0028"
"5099",411876,"SYN0173; WDT0336"
"5100",411880,"LGE0057; BEL0228; BEZ0207"
"5101",411888,"QNA0143; WDT0243"
"5102",411895,"BEL0191; BEL0190"
"5103",411963,"LGE0057; RAI0007; NTE0089; OWC0098; LOG0101"
"5104",412006,"OWC0036-2; CRU0026-2; SAM0067; SAM0068"
"5105",412018,"OWC0161; OWC0177"
"5106",412025,"OWC0054; CRU0044; NTE0007; SEV0019"
"5107",412026,"ZAG0016; ZAG0015"
"5108",412031,"ALL0012; ALL0003"
"5109",412051,"SAT0024; SAT0047"
"5110",412136,"APP1960; OTT0135"
"5111",412139,"BOO0062; KAN0011; SAN0107"
"5112",412170,"APP2145-A; APP1215"
"5113",412198,"OWC0177; AP20139"
"5114",412208,"APP0696; CRU0045; CRU0025-2"
"5115",412264,"APP0692; APP0979"
"5116",412293,"WDT0177; SNS0019"
"5117",412329,"PUR0148; OTT0155"
"5118",412334,"TPL0032; OWC0055"
"5119",412337,"QNA0220; WDT0135"
"5120",412359,"WDT0386; SAT0025"
"5121",412418,"IOT0018; APP1679"
"5122",412432,"SAT0004; SAT0043"
"5123",412442,"LAC0206; ZAG0024"
"5124",412475,"STA0010; LGE0038"
"5125",412480,"SNN0015; CRU0044"
"5126",412498,"APP2488; SYN0174"
"5127",412503,"CRU0053-2; WAC0215"
"5128",412525,"APP2493; APP2495"
"5129",412527,"SAT0048; SAT0025"
"5130",412529,"APP2479; APP1184"
"5131",412547,"SAN0127; APP0484"
"5132",412591,"WDT0135; SYN0133"
"5133",412639,"XDO0033; ZAG0016"
"5134",412664,"OWC0180; SNN0031; NTE0087; ALL0008; BNQ0044; NTE0026; ALL0001"
"5135",412683,"SYN0103; SYN0109; WDT0134"
"5136",412744,"PAC0779; SEV0020"
"5137",412792,"PAC1940; APP0658"
"5138",412798,"CRU0015; CRU0045"
"5139",412816,"NTE0097; OWC0222"
"5140",412846,"SYN0174; SYN0178; SAM0068"
"5141",412891,"DOD0001; APP1766; ELA0022; ELA0020; ALL0004"
"5142",412975,"NTE0007; OWC0094"
"5143",412991,"WAC0214; GRT0368"
"5144",412994,"SAM0067; OWC0001"
"5145",413000,"LAC0236; OWC0184; APP1913; LMP0015"
"5146",413024,"LAC0178; LAC0219"
"5147",413030,"CRU0044; CRU0016-2; IFX0036"
"5148",413035,"ADN0018; APP1184"
"5149",413048,"PAC0695; SEA0093"
"5150",413057,"LMP0001; SAT0014"
"5151",413092,"APP0094; STA0032"
"5152",413097,"OWC0054-2; LGE0061"
"5153",413134,"SAT0013; CRU0047"
"5154",413140,"WAC0203; WAC0205"
"5155",413149,"OWC0086-2; SAM0069; WDT0314"
"5156",413152,"LGE0037; STA0010"
"5157",413154,"OWC0220; CYB0002"
"5158",413173,"WAC0205; APP1564"
"5159",413198,"WDT0231; SAN0040"
"5160",413203,"QNA0148-A; WDT0135"
"5161",413204,"SAT0002; SAN0038"
"5162",413209,"WAC0168; LAC0192"
"5163",413233,"APP2069; LAC0197; HTE0007"
"5164",413235,"NTE0057; IFX0046; OWC0036-2; OWC0035-2"
"5165",413248,"PAC2121; GTE0097"
"5166",413250,"APP2069; APP1208"
"5167",413308,"LGE0061; APP1210; STA0050"
"5168",413327,"SAM0067; OWC0001; OWC0039-2"
"5169",413336,"APP1184; AP20125"
"5170",413359,"APP2495; APP1916"
"5171",413367,"TRA0028; OWC0210"
"5172",413384,"APP1215; APP2142"
"5173",413410,"CRU0047; OWC0058; OWC0057"
"5174",413415,"WDT0134; SYN0133"
"5175",413449,"LAC0226; SAT0004"
"5176",413453,"LIF0090; ALL0004"
"5177",413460,"NTE0092; ZAG0024; KEN0226"
"5178",413508,"GRT0458; WAC0206"
"5179",413510,"APP2083; KIN0160-2"
"5180",413519,"SAT0009; KAN0011; GRT0435; APP0476; GRT0372; APP0498"
"5181",413545,"STA0030; LMP0021"
"5182",413548,"MOX0008; MOS0076"
"5183",413564,"APP2072; APP2073"
"5184",413641,"PAC2131; APP1916"
"5185",413645,"APP1640; APP1184; GRT0460"
