"","id_order","count","sku","created_date","state","total_price","total_paid","difference"
"4853",406926,2,"APP2495; APP1916","2017-10-04T20:39:43Z","Completed",578,578,0
"4854",406932,2,"OWC0001; CRU0045","2017-10-01T17:48:49Z","Completed",190.57,197.57,7
"4855",406951,2,"PHI0055; PHI0075","2017-10-01T23:13:46Z","Completed",229.74,233.74,4
"4856",406980,2,"APP0692; APP0979","2017-10-01T21:48:25Z","Completed",26.98,30.97,3.99
"4857",407014,2,"OWC0226; WDT0134","2017-10-01T23:12:48Z","Completed",257.37,261.37,4
"4858",407085,2,"APP0691; BEL0102","2017-10-02T00:23:56Z","Completed",16.48,20.48,4
"4859",407119,2,"SHE0039; STK0007","2017-10-02T05:52:04Z","Completed",19.93,23.92,3.99
"4860",407166,2,"LEX0028; APP1950","2017-10-02T11:11:36Z","Completed",1856.22,1856.23,0.01
"4861",407183,2,"BEL0213; SPE0185","2017-10-02T09:43:13Z","Completed",63.63,68.62,4.99
"4862",407184,3,"APP1208; SHE0035; WOE0002","2017-10-02T09:40:31Z","Completed",95.32,99.31,3.99
"4863",407212,3,"AP20258; AP20233; LMP0023","2017-10-02T11:01:07Z","Completed",2590.07,2590.7,0.63
"4864",407228,2,"APP2066; DLL0024","2017-10-02T11:39:45Z","Completed",1420.58,1420.58,0
"4865",407235,2,"LAC0206; LAC0165","2017-10-02T13:41:04Z","Completed",316.74,323.73,6.99
"4866",407244,2,"FCM0038-2; TOS0014","2017-10-02T11:23:50Z","Completed",222.48,226.48,4
"4867",407253,2,"WDT0177; PAC1972","2017-10-02T18:45:24Z","Completed",1466.58,1466.59,0.01
"4868",407281,2,"WDT0347; SPE0183","2017-10-02T21:59:52Z","Completed",101.83,106.82,4.99
"4869",407308,3,"PAC1525; PAC1394; ELG0033","2017-10-02T12:45:27Z","Completed",247.92,254.91,6.99
"4870",407310,2,"PAC1495; SEA0086","2017-10-02T12:48:16Z","Completed",242.37,247.37,5
"4871",407322,3,"OWC0036-2; SAM0067; OWC0001","2017-10-02T14:49:21Z","Completed",302.43,307.99,5.56
"4872",407341,2,"OWC0085-2; LMP0018","2017-10-02T13:49:46Z","Completed",86.79,93.42,6.63
"4873",407360,2,"GTE0069; SEA0104","2017-10-02T14:59:12Z","Completed",208.92,213.91,4.99
"4874",407376,2,"LMP0017; NTE0097","2017-10-02T14:33:16Z","Completed",213.73,220.72,6.99
"4875",407383,2,"CRU0044; OWC0068","2017-10-02T14:47:54Z","Completed",396.95,403.93,6.98
"4876",407402,2,"PAC2131; APP1913","2017-10-02T15:50:08Z","Completed",2379.58,2379.58,0
"4877",407403,2,"PHI0062; PHI0061","2017-10-02T15:19:53Z","Completed",269.88,275.79,5.91
"4878",407426,3,"OWC0035-2; OWC0007; SAM0067","2017-10-03T21:11:43Z","Completed",178.28,181.56,3.28
"4879",407449,2,"APP1960; OTT0136","2017-10-02T16:37:57Z","Completed",384.07,384.7,0.63
"4880",407460,2,"CRU0026-2; OWC0007","2017-10-02T18:23:11Z","Completed",135.24,139.87,4.63
"4881",407465,2,"APP0893; APP1459","2017-10-02T16:58:18Z","Completed",625.59,625.59,0
"4882",407471,3,"FCM0023; TRA0006; APP0394","2017-10-02T18:02:54Z","Completed",107.99,114.26,6.27
"4883",407489,2,"APP2478; APP2512","2017-10-02T17:41:00Z","Completed",962.33,962.33,0
"4884",407503,2,"LOG0101; LGE0031","2017-10-02T17:55:34Z","Completed",167.4,172.3,4.9
"4885",407515,4,"OWC0035; OWC0035-2; CRU0045; NTE0020","2017-10-02T18:27:21Z","Completed",435.31,434.94,-0.37
"4886",407592,3,"NTE0056; PAC1526; IFX0052","2017-10-02T21:39:33Z","Completed",289.67,293.66,3.99
"4887",407644,3,"OWC0058; OWC0057; NTE0021","2017-10-02T22:30:35Z","Completed",145.32,150.31,4.99
"4888",407707,3,"BEL0208; PUR0150; MOP0080","2017-10-03T00:36:58Z","Completed",147.22,151.21,3.99
"4889",407761,2,"APP1208; MAT0001","2017-10-03T09:41:12Z","Completed",196.49,203.3,6.81
"4890",407791,3,"ALL0003; ALL0001; LOG0101","2017-10-03T12:27:54Z","Completed",45.97,49.96,3.99
"4891",407822,2,"GRT0426; GRT0423","2017-10-03T11:46:58Z","Completed",32.28,39.27,6.99
"4892",407830,2,"WDT0169; PAC0770","2017-10-03T12:27:04Z","Completed",402.53,402.54,0.01
"4893",407833,2,"WDT0135-A; SYN0121","2017-10-03T13:13:28Z","Completed",450.65,450.64,-0.01
"4894",407850,2,"PAC1554; SAT0007","2017-10-03T14:12:09Z","Completed",58.04,78.3,20.26
"4895",407860,3,"BEL0202; PAC1389; APP0691","2017-10-03T12:44:23Z","Completed",63.02,68.1,5.08
"4896",407864,3,"HGD0006; WDT0311-A; WDT0135","2017-10-03T23:59:55Z","Completed",266.06,271.4,5.34
"4897",407870,2,"OWC0089-2; SNN0031","2017-10-03T13:06:50Z","Completed",156.14,162.77,6.63
"4898",407882,5,"THU0007; THU0013; LOG0218; WDT0301; WDT0231","2017-10-03T13:29:49Z","Completed",314.81,319.8,4.99
"4899",407934,2,"APP1964; MUV0036","2017-10-03T15:04:15Z","Completed",368.87,368.87,0
"4900",407953,5,"APP1929; LGE0032; SNN0033; KAN0007; WHO0002","2017-10-07T13:56:53Z","Completed",1486.56,1486.56,0
"4901",407987,2,"APP2368; APP1208","2017-10-03T16:53:10Z","Completed",1979.58,1979.58,0
"4902",407995,2,"APP0105; OWC0183","2017-10-03T17:03:24Z","Completed",369.22,374.21,4.99
"4903",407997,2,"LAC0165; LAC0184","2017-10-03T16:59:29Z","Completed",466.85,466.84,-0.01
"4904",408031,2,"CRU0044; CRU0045","2017-10-03T17:42:10Z","Completed",233.58,238.56,4.98
"4905",408052,3,"EIZ0011; OWC0035; WDT0135","2017-10-03T18:37:54Z","Completed",964.44,964.43,-0.01
"4906",408091,2,"APP1564; SPE0136","2017-10-03T20:01:13Z","Completed",79.98,83.97,3.99
"4907",408105,2,"WDT0134-A; WDT0134","2017-10-03T20:26:21Z","Completed",166.38,171.38,5
"4908",408129,3,"TUC0260; MOX0008; APP1964","2017-10-03T21:33:08Z","Completed",386.91,386.91,0
"4909",408136,2,"SEA0092; SYN0168","2017-10-03T21:49:05Z","Completed",1627.58,1627.22,-0.36
"4910",408143,2,"CRU0044; CRU0047","2017-10-03T22:13:43Z","Completed",358.02,358.2,0.18
"4911",408221,2,"OWC0068; CRU0045","2017-10-04T09:25:52Z","Completed",215.58,222.56,6.98
"4912",408231,3,"PAC1367; APP2072; BEZ0207","2017-10-04T13:04:12Z","Completed",1843.63,1843.36,-0.27
"4913",408234,3,"APP1635; GRT0456; APP1627","2017-10-04T10:19:57Z","Completed",1639.45,1639.45,0
"4914",408245,2,"SAN0184; TRA0029","2017-10-04T12:45:23Z","Completed",261.46,268.45,6.99
"4915",408246,2,"PAC0770; OWC0085-2","2017-10-04T09:33:58Z","Completed",171.29,177.92,6.63
"4916",408259,2,"NTE0095; APP0691","2017-10-04T10:13:43Z","Completed",82.49,87.3,4.81
"4917",408263,2,"CRU0045; AP20336","2017-10-04T10:28:58Z","Completed",153.38,158.36,4.98
"4918",408264,3,"SAT0048; APP1913; STA0050","2017-10-04T10:26:44Z","Completed",172.82,176.81,3.99
"4919",408268,3,"NTE0024; KAN0053; APP1208","2017-10-04T10:36:12Z","Completed",148.52,155.51,6.99
"4920",408286,2,"LAC0181; JYB0004","2017-10-04T11:14:46Z","Completed",212.99,217.98,4.99
"4921",408287,2,"STM0032; TUC0303","2017-10-04T11:07:09Z","Completed",52.23,59.22,6.99
"4922",408292,3,"GTE0028; LAC0227; SAN0105","2017-10-04T11:57:39Z","Completed",261.8,268.8,7
"4923",408299,2,"CRU0045; OWC0036-2","2017-10-04T11:38:11Z","Completed",222.23,226.22,3.99
"4924",408312,4,"APP2480; APP1184; GRT0456; BEL0282","2017-10-06T12:11:27Z","Completed",1164.2,1164.2,0
"4925",408330,2,"APP2067; TUC0331","2017-10-04T17:06:02Z","Completed",1256.98,1256.98,0
"4926",408346,2,"APP2343; GRT0453","2017-10-04T13:01:04Z","Completed",3605.13,3605.13,0
"4927",408383,3,"SAM0068; OWC0007; CRU0016-2","2017-10-04T14:31:22Z","Completed",247.86,254.86,7
"4928",408399,3,"WDT0351; SAT0047; SAT0048","2017-10-05T12:40:51Z","Completed",254.77,258.76,3.99
"4929",408400,2,"PIE0034; IFX0013","2017-10-04T15:05:18Z","Completed",52.23,56.22,3.99
"4930",408402,2,"STA0045; BEL0217","2017-10-04T15:38:13Z","Completed",63.63,68.62,4.99
"4931",408434,2,"OWC0094; SEA0043","2017-10-04T16:46:19Z","Completed",94.92,101.91,6.99
"4932",408468,2,"LAC0180; LAC0179","2017-10-04T17:39:32Z","Completed",304.38,309.38,5
"4933",408516,3,"NTE0007; CRU0045; OWC0235-2","2017-10-10T10:26:50Z","Completed",295.55,302.55,7
"4934",408536,2,"APP1762; APP1768","2017-10-04T21:22:50Z","Completed",104.98,111.97,6.99
"4935",408557,3,"LMP0020; APP0105; BOO0083","2017-10-05T15:14:18Z","Completed",157.97,164.96,6.99
"4936",408589,2,"SAM0068; NTE0058","2017-10-04T21:45:27Z","Completed",257.37,264.36,6.99
"4937",408607,2,"LGE0031; BEL0228","2017-10-05T09:17:54Z","Completed",357.98,364.97,6.99
"4938",408609,5,"SAT0004; SAT0015; SAT0037-A; SAT0034; MAT0001","2017-10-08T23:21:17Z","Completed",215.09,222.9,7.81
"4939",408638,2,"LAC0230; SAN0106","2017-10-04T22:52:52Z","Completed",404.68,404.42,-0.26
"4940",408653,2,"CRU0044; WDT0357","2017-10-05T00:02:41Z","Completed",228.38,232.38,4
"4941",408660,2,"APP2142-A; DLL0008","2017-10-05T10:40:30Z","Completed",816.29,836.28,19.99
"4942",408683,2,"IFX0042; IFX0159","2017-10-05T00:23:25Z","Completed",13.98,20.97,6.99
"4943",408696,2,"CRU0025-2; OWC0007","2017-10-05T00:31:30Z","Completed",81.98,86.97,4.99
"4944",408716,5,"CRU0044; OWC0002; TRA0028; AP20078; MAT0003","2017-10-05T00:55:06Z","Completed",1118.31,1118.32,0.01
"4945",408757,2,"SAT0051; BEZ0210","2017-10-05T09:34:00Z","Completed",99.98,119.97,19.99
"4946",408807,2,"OWC0002; SEA0096","2017-10-05T10:54:25Z","Completed",130.57,135.56,4.99
"4947",408808,2,"AP20078; APP1208","2017-10-05T10:56:26Z","Completed",938.58,938.58,0
"4948",408826,2,"SEA0033; NTE0020","2017-10-05T11:20:05Z","Completed",604.63,604.66,0.03
"4949",408838,2,"DLL0006; LMP0018","2017-10-05T11:48:28Z","Completed",251.98,258.97,6.99
"4950",408877,2,"APP2471; APP2520","2017-10-05T12:54:46Z","Completed",862.33,862.33,0
"4951",408910,2,"PAC2125; STA0046","2017-10-05T14:08:28Z","Completed",4769.58,4769.59,0.01
"4952",408920,2,"PAC0748; OWC0037-2","2017-10-05T14:34:09Z","Completed",357.57,362.56,4.99
"4953",408936,3,"NTE0067; HTE0001; HTE0002","2017-10-05T15:28:07Z","Completed",74.97,79.96,4.99
"4954",408943,3,"CRU0017-2; PAC0765; APP0692","2017-10-05T15:47:10Z","Completed",405.55,405.55,0
"4955",408955,2,"APP2495; APP1772","2017-10-05T16:22:09Z","Completed",439.99,439.99,0
"4956",408956,4,"AP20232; SEV0020; CRU0044; OWC0040","2017-10-05T16:40:22Z","Completed",1174.15,1174.16,0.01
"4957",408985,2,"AP20091; XDO0018","2017-10-05T17:08:10Z","Completed",757.8,757.8,0
"4958",408989,2,"TPL0011; OWC0046","2017-10-05T17:15:39Z","Completed",87.99,92.98,4.99
"4959",408990,2,"OWC0210; OTR0039","2017-10-05T17:11:57Z","Completed",74.98,74.98,0
"4960",408993,3,"APP2440; MUV0176; WOE0001","2017-10-05T18:04:10Z","Completed",410.31,410.31,0
"4961",409035,2,"OWC0178; SEV0006","2017-10-05T20:08:55Z","Completed",806.57,806.57,0
"4962",409041,2,"ADN0048; PAC2473","2018-01-18T16:06:33Z","Completed",102.28,109.27,6.99
"4963",409093,3,"AP20124; PAC2119; APP0656","2017-10-16T07:13:48Z","Completed",4002.57,4002.57,0
"4964",409117,2,"CRU0044; OWC0046","2017-10-06T00:12:49Z","Completed",111.57,116.56,4.99
"4965",409118,2,"APP2368; STA0040","2017-10-08T22:20:37Z","Completed",1911.58,1911.58,0
"4966",409200,3,"OWC0039-2; SAM0068; MAC0116","2017-10-06T09:05:35Z","Completed",249.56,254.55,4.99
"4967",409203,4,"IOT0016; MOS0175; WHO0002; IFX0002","2017-10-06T09:08:45Z","Completed",89.87,96.86,6.99
"4968",409233,2,"OWC0009; NTE0095","2017-11-03T15:09:09Z","Completed",210.58,215.57,4.99
"4969",409292,2,"BOS0038; LAC0219","2017-10-06T13:43:16Z","Completed",474.79,474.8,0.01
"4970",409445,2,"APP0921; MUJ0010","2017-10-06T16:32:43Z","Completed",45.98,50.97,4.99
"4971",409457,3,"APP1913; APP2191; PAC2256","2017-10-11T18:34:53Z","Completed",3223.58,3223.58,0
"4972",409458,2,"IFX0042; LGE0054","2017-10-06T15:31:52Z","Completed",246.97,246.97,0
"4973",409470,5,"ZAG0023; MOX0013; WOE0001; MOX0008; SPE0180","2017-10-06T18:58:14Z","Completed",68.95,73.94,4.99
"4974",409482,2,"LAC0231; LAC0166","2017-10-06T16:27:10Z","Completed",1053.17,1053.18,0.01
"4975",409499,2,"PAC0616; CRU0026","2017-10-06T17:05:25Z","Completed",300.57,305.56,4.99
"4976",409542,3,"OWC0094; OWC0147; OWC0057-2","2017-10-06T18:59:44Z","Completed",241.95,248.94,6.99
"4977",409560,4,"APP1136; APP1135; BEL0247; SAT0038","2017-10-09T01:20:35Z","Completed",97.96,102.95,4.99
"4978",409562,3,"APP2495; APP1916; APP2256","2017-10-06T20:29:11Z","Completed",3063.59,3063.59,0
"4979",409565,2,"APP2058; APP0657","2017-10-06T19:42:57Z","Completed",1665.58,1665.58,0
"4980",409657,2,"MOX0012; REP0210","2017-10-12T08:43:08Z","Completed",54.98,64.97,9.99
"4981",409673,3,"GRT0386-A; ELA0026; SPE0132","2017-10-07T10:29:28Z","Completed",82.64,87.63,4.99
"4982",409721,2,"AP20315; SHE0036","2017-10-07T12:44:03Z","Completed",579.32,579.32,0
"4983",409741,3,"OWC0055; OWC0054; NTE0013","2017-10-07T13:42:54Z","Completed",229.97,233.96,3.99
"4984",409816,2,"OWC0209-A; WDT0368","2017-10-07T21:36:24Z","Completed",511.09,511.9,0.81
"4985",409853,4,"APP1169; APP1184; GRT0460; OTT0155","2017-10-07T20:58:04Z","Completed",706.81,706.81,0
"4986",409887,2,"APP2356; WDT0383","2017-10-08T00:52:19Z","Completed",2565.58,2565.58,0
"4987",409914,2,"LIF0096; WOE0001","2017-10-08T04:07:54Z","Completed",44.98,49.97,4.99
"4988",409921,3,"SAN0181; SAN0110; LOG0222","2017-10-08T16:51:52Z","Completed",176.55,181.54,4.99
"4989",409928,2,"BNQ0047; LAC0206","2017-10-08T10:01:51Z","Completed",482.8,482.79,-0.01
"4990",409933,2,"PAC1941; GTE0096","2017-10-08T10:44:27Z","Completed",4915.39,4915.38,-0.01
"4991",409973,2,"APP1658; GRT0460","2017-10-08T12:55:10Z","Completed",434.79,434.52,-0.27
"4992",409976,5,"ALL0001; ALL0002; ALL0019; ALL0003; ALL0005","2017-10-09T10:41:01Z","Completed",72.94,77.93,4.99
"4993",409981,2,"PHI0053; ELA0014","2017-10-08T13:58:11Z","Completed",178.92,183.91,4.99
"4994",410007,2,"APP0691; SAN0128","2017-10-08T14:52:43Z","Completed",62.27,67.26,4.99
"4995",410009,2,"NTE0014; APP0697","2017-10-08T15:12:09Z","Completed",164.98,168.97,3.99
"4996",410020,2,"CRU0026; CRU0045","2017-10-08T16:26:58Z","Completed",226.57,233.56,6.99
"4997",410047,2,"KAN0029; BEL0222","2017-10-09T11:10:10Z","Completed",69.98,74.97,4.99
"4998",410103,2,"CRU0017-2; NTE0056","2017-10-08T20:24:23Z","Completed",202.98,209.97,6.99
"4999",410111,2,"BEL0202; APP0066","2017-10-08T21:08:00Z","Completed",48.98,55.97,6.99
"5000",410141,2,"SAT0005; SAN0142","2017-10-08T22:23:21Z","Completed",48.27,52.26,3.99
"5001",410154,2,"SAT0037-A; SAT0005","2017-10-08T22:26:23Z","Completed",35.38,39.38,4
"5002",410170,2,"SAT0048; SAT0005","2017-10-08T23:24:49Z","Completed",84.98,91.97,6.99
"5003",410202,3,"SAT0004; SAT0012; SAT0006","2017-10-08T23:20:07Z","Completed",72.22,79.21,6.99
"5004",410214,2,"APP1645; APP1184","2017-10-08T23:21:31Z","Completed",791.33,791.33,0
"5005",410216,2,"SAT0005; SAT0034","2017-10-08T23:19:00Z","Completed",42.48,46.47,3.99
"5006",410238,3,"SAT0048; SYN0157; LAC0226","2017-10-09T00:33:22Z","Completed",498.77,498.77,0
"5007",410248,3,"SAT0046; TRK0005-A; TRK0005","2017-10-09T00:23:46Z","Completed",111.4,118.4,7
"5008",410267,2,"SAT0007; GRT0460","2017-10-09T01:03:44Z","Completed",29.98,34.97,4.99
"5009",410272,2,"SAT0006; OWC0020","2017-10-09T21:27:18Z","Completed",65.48,69.47,3.99
"5010",410295,4,"MOX0012; SAT0020; BEL0277; STA0049","2017-10-09T05:41:14Z","Completed",61.22,66.2,4.98
"5011",410325,4,"APP1964; OTT0136; BEL0190; ELA0016","2017-10-09T09:24:31Z","Completed",411.3,411.3,0
"5012",410327,2,"SAT0046; APP0523","2017-10-09T09:08:53Z","Completed",232.79,237.78,4.99
"5013",410340,2,"APP1965; NTE0039","2017-10-09T09:29:44Z","Completed",485.32,485.32,0
"5014",410354,2,"LAC0175; APP1964","2017-10-10T17:49:56Z","Completed",482.13,482.13,0
"5015",410364,2,"LAC0197; LAC0220","2017-10-09T10:32:06Z","Completed",452.58,452.59,0.01
"5016",410372,2,"APP1972; APP2009","2017-10-09T10:40:56Z","Completed",444.8,444.8,0
"5017",410378,3,"SAT0027; APP0692; SAT0028","2017-10-09T11:38:01Z","Completed",141.7,146.7,5
"5018",410380,2,"TUC0304; TUC0271","2017-10-09T11:07:50Z","Completed",49.98,56.97,6.99
"5019",410396,2,"NTE0056; TRN0008","2017-10-09T12:08:14Z","Completed",128.98,135.97,6.99
"5020",410408,2,"WDT0135; DRO0020","2017-10-09T12:39:00Z","Completed",909.89,909.91,0.02
"5021",410409,3,"OWC0208; NTE0097; RAI0007","2017-10-09T12:33:39Z","Completed",546.96,546.96,0
"5022",410412,2,"APP2072; HTE0007","2017-10-09T17:17:50Z","Completed",1480.58,1480.58,0
"5023",410432,2,"APP0477; APP0478","2018-01-11T20:02:55Z","Completed",109.98,114.97,4.99
"5024",410433,2,"AP20334; APP1041","2017-10-09T12:43:37Z","Completed",78.98,83.97,4.99
"5025",410435,2,"SAT0032; SAT0030","2017-10-09T12:54:44Z","Completed",84.98,89.97,4.99
"5026",410459,2,"SSE0001; SSE0004","2017-10-09T13:40:07Z","Completed",35.98,42.97,6.99
"5027",410465,2,"OWC0007; OWC0039-2","2017-10-09T14:06:46Z","Completed",76.98,80.97,3.99
"5028",410469,2,"WOE0002; OTT0121","2017-10-09T14:09:53Z","Completed",40.93,60.47,19.54
"5029",410483,5,"LGE0038; APP2086; APP1210; OWC0097; APP1913","2017-10-10T13:06:49Z","Completed",940.96,940.96,0
"5030",410530,2,"SHE0040; APP1457","2017-10-09T16:28:52Z","Completed",48.74,68.73,19.99
"5031",410540,2,"TRA0036; TWS0053","2017-10-09T16:52:06Z","Completed",140.27,144.25,3.98
"5032",410542,2,"APP0404; WDT0301","2017-10-09T18:45:57Z","Completed",126.78,131.77,4.99
"5033",410558,3,"NTE0068; NTE0067; APP0979","2017-10-09T17:39:49Z","Completed",46.97,50.96,3.99
"5034",410595,2,"PAC1554; SAT0050","2017-10-09T18:47:13Z","Completed",111.57,118.57,7
"5035",410629,2,"LGE0038; SAT0048","2017-10-10T14:22:20Z","Completed",627.98,627.98,0
"5036",410632,2,"SAT0027; ELA0008","2017-10-09T20:37:24Z","Completed",59.73,64.72,4.99
"5037",410652,2,"APP2440; TUC0223","2017-10-09T21:09:49Z","Completed",403.32,403.32,0
"5038",410706,3,"OWC0121; NTE0007; IFX0010","2017-10-09T23:46:54Z","Completed",211.56,215.55,3.99
"5039",410710,2,"LAC0196; WDT0309","2017-10-09T23:39:46Z","Completed",285.95,292.95,7
"5040",410719,4,"IFX0030; IFX0067; IFX0068; IFX0072","2017-10-10T00:34:43Z","Completed",97.92,104.91,6.99
"5041",410734,2,"OWC0086-2; TUC0333","2017-10-10T03:04:25Z","Completed",110.98,114.97,3.99
"5042",410750,3,"SAT0028; SAT0030; SAT0017","2017-10-10T16:01:07Z","Completed",89.22,94.22,5
"5043",410768,2,"LGE0038; SAM0114","2017-10-10T18:12:39Z","Completed",665.98,665.98,0
"5044",410786,3,"APP1656; APP2142-A; APP1215","2017-10-10T11:13:03Z","Completed",1307.05,1307.5,0.45
"5045",410809,2,"OWC0036-2; OWC0035-2","2017-10-10T11:30:02Z","Completed",169.98,174.97,4.99
"5046",410816,3,"ZAG0016; BEL0264; BEL0282","2017-10-11T09:32:25Z","Completed",118.22,125.21,6.99
"5047",410824,2,"APP2185; STA0053","2017-10-10T12:13:54Z","Completed",1817.58,1817.58,0
"5048",410833,3,"SEV0035; CRU0045; CRU0015-2","2017-10-10T12:14:28Z","Completed",399.56,399.56,0
"5049",410835,2,"APP2440; APP1184","2017-10-11T17:43:00Z","Completed",446.33,446.33,0
"5050",410845,3,"WDT0301; APP1208; OWC0036-2","2017-10-10T12:53:34Z","Completed",342.76,347.76,5
"5051",410857,2,"OWC0235-2; NTE0078","2017-10-10T12:58:25Z","Completed",439.96,439.96,0
"5052",410858,2,"IFX0023; OWC0222","2017-10-10T13:10:56Z","Completed",115.98,122.97,6.99
"5053",410871,5,"APP2155; APP1215; APP2177; APP2135; APP1014","2017-10-11T17:57:17Z","Completed",1678.8,1678.8,0
"5054",410885,3,"KAN0011; SAT0027; APP0729","2017-10-10T14:14:23Z","Completed",77.72,81.71,3.99
"5055",410897,4,"APP1208; APP1459; PAC2129; CYB0004","2017-10-14T08:29:05Z","Completed",3381.54,3381.55,0.01
"5056",410927,2,"BEL0247; WOE0001","2017-10-10T16:07:37Z","Completed",17.98,24.97,6.99
"5057",410929,2,"ZAG0016; APP0692","2017-10-11T07:14:06Z","Completed",20.98,27.97,6.99
"5058",410947,2,"GRT0459; GRT0456","2017-10-11T14:14:16Z","Completed",8.48,12.47,3.99
"5059",410988,2,"SHE0033; APP2171","2017-10-10T18:43:28Z","Completed",98.99,103.98,4.99
"5060",411007,3,"APP2471; APP1184; APP2473","2017-10-10T21:29:05Z","Completed",1726.66,1726.66,0
"5061",411036,2,"GRT0294; APP1962","2017-10-10T20:44:06Z","Completed",374.32,374.32,0
"5062",411046,4,"APP1208; SAT0037; SAT0024; BEL0219","2017-10-10T21:48:37Z","Completed",164.95,169.95,5
"5063",411108,4,"AKI0008; OWC0033; NTE0019; STA0049","2017-10-10T23:02:12Z","Completed",401.96,401.96,0
"5064",411123,4,"BEL0183; XDO0011; XDO0031; ICA0077","2017-10-11T23:23:56Z","Completed",146.87,151.86,4.99
"5065",411138,2,"CRU0044; OWC0039-2","2017-10-16T17:31:04Z","Completed",165.57,169.56,3.99
"5066",411218,11,"BEL0240; GRT0190; XDO0033; APP0691; KAN0046; BEA0062; IOT0007; APP2502; BEL0194; IOT0019; ALL0016","2017-10-25T18:51:22Z","Completed",788.72,788.72,0
"5067",411261,2,"ALL0004; WOE0008","2017-10-11T08:47:22Z","Completed",24.48,29.47,4.99
"5068",411285,4,"ALL0009; ALL0016; APP0692; SAN0106","2017-10-11T09:26:25Z","Completed",81.8,88.79,6.99
"5069",411293,2,"APP0692; IOT0012","2017-10-11T09:43:39Z","Completed",44.97,49.96,4.99
"5070",411307,3,"APP2083; CRU0053; CRU0052","2017-10-11T10:04:44Z","Completed",6227.78,6227.77,-0.01
"5071",411322,5,"APP0691; NTE0060; SEA0104; NTE0020; BEL0127","2017-10-11T11:45:52Z","Completed",238.31,243.31,5
"5072",411335,2,"NTE0004; PIE0022","2017-10-11T12:47:29Z","Completed",25.98,29.97,3.99
"5073",411345,2,"PAC0617; NTE0007","2018-03-01T11:04:05Z","Completed",178.58,185.57,6.99
"5074",411351,4,"MAT0001; APP1208; PLA0019; ALL0007","2017-10-11T11:22:07Z","Completed",356.93,361.92,4.99
"5075",411353,2,"APP2067; APP2059","2017-10-11T11:32:32Z","Completed",2967.18,2967.19,0.01
"5076",411361,2,"GOP0090; SAN0177","2017-10-11T11:49:16Z","Completed",188.27,195.26,6.99
"5077",411391,2,"SAN0129; KAN0046","2017-10-19T21:02:10Z","Completed",75.43,95.42,19.99
"5078",411393,3,"APP2086; APP1208; LGE0040","2017-10-17T15:00:25Z","Completed",551.98,551.98,0
"5079",411399,2,"LAC0199; LAC0220","2017-10-11T13:03:17Z","Completed",477.58,477.59,0.01
"5080",411423,2,"BEL0263; ALL0004","2017-10-11T14:09:01Z","Completed",64.98,68.97,3.99
"5081",411442,2,"OWC0130; OWC0001","2017-10-11T17:09:28Z","Completed",406.57,406.57,0
"5082",411465,2,"AP20318; MUJ0017","2017-10-11T16:40:31Z","Completed",707.32,707.32,0
"5083",411487,5,"BEL0127; ALL0004; DLK0086; KAN0046; KAN0011","2017-10-12T01:44:11Z","Completed",90.7,95.69,4.99
"5084",411518,2,"APP2440; APP1184","2017-10-11T17:46:45Z","Completed",446.33,446.33,0
"5085",411524,2,"ALL0001; ALL0005","2017-10-11T18:36:56Z","Completed",35.12,40.11,4.99
"5086",411530,2,"OWC0046; SAM0067","2017-10-11T18:28:18Z","Completed",116.57,121.56,4.99
"5087",411547,2,"APP0692; GRT0460","2017-10-12T22:57:31Z","Completed",14.48,19.47,4.99
"5088",411555,2,"APP0468; THU0013","2017-10-12T00:24:28Z","Completed",129.98,136.97,6.99
"5089",411618,2,"APP0692; APP0921","2017-10-11T22:40:21Z","Completed",28.98,32.97,3.99
"5090",411619,3,"APP0692; IKM0050; GRT0460","2017-10-11T23:37:02Z","Completed",64.47,69.46,4.99
"5091",411646,2,"APP2067; TUC0331","2017-10-12T00:01:56Z","Completed",1257.58,1257.58,0
"5092",411711,2,"APP2473; APP1184","2017-10-12T10:47:40Z","Completed",863.33,863.33,0
"5093",411712,3,"WAC0165; APP1679; GRT0460","2017-10-12T10:45:26Z","Completed",77.48,82.47,4.99
"5094",411744,2,"APP2498; APP2491","2017-10-12T15:34:34Z","Completed",768,768,0
"5095",411770,2,"APP1916; APP1188","2017-10-12T15:00:21Z","Completed",214,218.99,4.99
"5096",411772,2,"SAN0170; APP1916","2017-10-12T13:54:27Z","Completed",319.56,326.55,6.99
"5097",411783,2,"APP2102; APP2496","2017-10-12T14:42:40Z","Completed",458,458,0
"5098",411857,2,"PIE0025; IFX0028","2017-10-12T18:56:26Z","Completed",43.98,48.97,4.99
"5099",411876,2,"SYN0173; WDT0336","2017-10-12T20:07:18Z","Completed",737.15,737.16,0.01
"5100",411880,3,"LGE0057; BEL0228; BEZ0207","2017-10-12T20:19:34Z","Completed",350.98,355.97,4.99
"5101",411888,2,"QNA0143; WDT0243","2017-10-12T20:39:21Z","Completed",563.57,563.57,0
"5102",411895,2,"BEL0191; BEL0190","2017-10-12T21:04:52Z","Completed",18.98,23.97,4.99
"5103",411963,5,"LGE0057; RAI0007; NTE0089; OWC0098; LOG0101","2017-10-17T15:28:27Z","Completed",422.15,422.15,0
"5104",412006,4,"OWC0036-2; CRU0026-2; SAM0067; SAM0068","2017-10-13T09:29:00Z","Completed",490.14,490.15,0.01
